Customer_ID,Customer_Name,Age,Gender,Location,Product_Category,Product_ID,Purchase_Date,Purchase_Amount,Payment_Method,Rating,Feedback_Comments,Customer_Lifetime_Value,Loyalty_Score,Discount_Applied,Return_Status,Customer_Segment,Preferred_Shopping_Channel,Churn
18795,Bob,42.0,Other,San Francisco,Toys,393,2020-02-12 01:00:00,312.838387091709,PayPal,1.0,,1636.958151167198,25,No,Yes,New,Both,1
16024,Eve,51.0,Male,Chicago,Electronics,618,2020-02-12 02:00:00,,Credit Card,1.0,Average,,44,Yes,No,Regular,Online,0
15109,Alice,43.0,Other,New York,Toys,177,2020-02-12 03:00:00,202.0944720537597,Cash,2.0,Bad,1306.906097181319,16,Yes,No,New,Online,1
14146,Eve,64.0,Female,Chicago,Home Appliances,533,2020-02-12 04:00:00,,Credit Card,4.0,Bad,,79,No,No,Regular,In-store,0
17196,John,22.0,Female,New York,Clothing,676,2020-02-12 05:00:00,284.40195472217,Bank Transfer,2.0,,3641.779232519868,32,No,No,New,Online,0
13368,John,43.0,Female,Houston,Clothing,713,2020-02-12 06:00:00,230.6911374389062,Credit Card,5.0,Bad,1544.217670703164,52,Yes,No,Regular,Online,0
13797,Charlie,37.0,Male,Chicago,Toys,968,2020-02-12 07:00:00,,Cash,1.0,Excellent,,65,No,No,Regular,Online,0
11792,Charlie,23.0,Other,Houston,Clothing,911,2020-02-12 08:00:00,476.8738856420949,Bank Transfer,3.0,Average,5647.591734362833,11,Yes,No,New,Online,1
15732,Bob,23.0,Male,Chicago,Toys,898,2020-02-12 09:00:00,399.3306242666357,Bank Transfer,1.0,Good,4121.604907407313,21,No,No,New,In-store,1
13476,,67.0,Male,Los Angeles,Home Appliances,782,2020-02-12 10:00:00,29.60643396221093,Bank Transfer,4.0,Bad,311.0477648592192,4,No,No,New,Online,1
13417,John,35.0,Female,New York,Clothing,176,2020-02-12 11:00:00,172.8318562625802,PayPal,2.0,Excellent,1198.616285986464,14,No,No,New,Online,1
11645,Charlie,21.0,Other,Los Angeles,Electronics,147,2020-02-12 12:00:00,,Cash,1.0,Good,,65,No,No,Regular,Online,0
19397,Eve,34.0,Female,New York,Toys,866,2020-02-12 13:00:00,164.1136103824616,Cash,3.0,Excellent,1122.465084276916,92,No,No,VIP,Online,0
13030,Charlie,31.0,Male,San Francisco,Clothing,181,2020-02-12 14:00:00,353.0919048069237,Bank Transfer,3.0,Bad,2477.204130134078,76,No,No,Regular,Online,0
12872,Charlie,31.0,Female,Chicago,Home Appliances,994,2020-02-12 15:00:00,414.8718834326647,Credit Card,2.0,Bad,6064.09453373015,63,No,No,Regular,Online,0
13072,John,,Other,San Francisco,Home Appliances,820,2020-02-12 16:00:00,368.3590966407831,Bank Transfer,2.0,Average,2922.283857572317,79,No,No,Regular,Online,0
11854,John,24.0,Female,San Francisco,Electronics,308,2020-02-12 17:00:00,494.7733105458549,PayPal,1.0,,3814.938263427153,21,No,No,New,Both,1
14021,Charlie,61.0,Other,New York,Home Appliances,544,2020-02-12 18:00:00,,Bank Transfer,4.0,Excellent,,88,No,No,VIP,Online,0
14662,Alice,32.0,Other,Los Angeles,Home Appliances,695,2020-02-12 19:00:00,438.7448525619665,Cash,5.0,,3578.310604312176,78,Yes,Yes,Regular,Online,1
16514,Charlie,36.0,Female,Houston,Clothing,621,2020-02-12 20:00:00,385.6451059354982,Bank Transfer,3.0,,2258.673100488721,73,Yes,No,Regular,Both,0
15031,Charlie,60.0,Male,New York,Toys,128,2020-02-12 21:00:00,187.4675912034916,Credit Card,2.0,,2728.315262215694,98,No,No,VIP,In-store,0
12708,Bob,64.0,Female,Houston,Books,403,2020-02-12 22:00:00,369.7210263919146,Cash,5.0,Good,2278.588418671235,5,Yes,No,New,Online,1
17112,Bob,61.0,Male,San Francisco,Home Appliances,564,2020-02-12 23:00:00,,Credit Card,5.0,,,76,No,No,Regular,In-store,0
19524,Bob,52.0,Male,Houston,Home Appliances,601,2020-02-13 00:00:00,396.7734063468707,Bank Transfer,5.0,,5852.906563138333,26,Yes,No,New,In-store,1
18393,Alice,34.0,Female,Los Angeles,Books,545,2020-02-13 01:00:00,270.8419952676803,Cash,4.0,Average,3006.258163851043,49,No,No,Regular,In-store,0
13507,Alice,52.0,Male,New York,Home Appliances,727,2020-02-13 02:00:00,153.2221846275341,PayPal,2.0,,1285.348840456246,35,No,No,New,Online,0
16456,Charlie,36.0,Male,Los Angeles,Clothing,589,2020-02-13 03:00:00,331.3308778742482,Cash,3.0,Good,3711.941904043259,70,No,No,Regular,Both,0
14212,Bob,37.0,Female,Los Angeles,Clothing,880,2020-02-13 04:00:00,324.3937993700604,Credit Card,,,4118.604817301208,2,Yes,No,New,Online,1
17970,Alice,53.0,Female,New York,Books,527,2020-02-13 05:00:00,112.6482491326039,Cash,1.0,,1068.074297643602,78,Yes,Yes,Regular,Both,1
18766,John,52.0,Female,Los Angeles,Home Appliances,658,2020-02-13 06:00:00,24.89473325764781,PayPal,3.0,Bad,212.1152540363474,71,No,No,Regular,Both,0
10536,Charlie,49.0,Male,Chicago,Home Appliances,458,2020-02-13 07:00:00,222.4750675818202,PayPal,2.0,Average,1786.690443320298,35,No,No,New,Online,0
11625,Eve,65.0,Other,Chicago,Toys,190,2020-02-13 08:00:00,,PayPal,3.0,Excellent,,34,Yes,No,New,Online,0
17973,Charlie,61.0,Male,Chicago,Home Appliances,152,2020-02-13 09:00:00,439.5365864015932,PayPal,1.0,,3147.236245372391,20,No,Yes,New,In-store,1
18577,Eve,57.0,Other,Houston,Clothing,829,2020-02-13 10:00:00,464.8262298673213,Credit Card,3.0,Bad,2671.51597045662,23,Yes,No,New,Online,1
18070,Bob,41.0,Female,Los Angeles,Electronics,959,2020-02-13 11:00:00,269.1145568968155,Cash,5.0,,2669.571480615036,73,No,No,Regular,Online,0
18666,Eve,34.0,Other,New York,Electronics,688,2020-02-13 12:00:00,379.363707046587,Bank Transfer,4.0,Bad,4874.454385394331,85,No,No,VIP,In-store,0
18609,Bob,24.0,Female,New York,Electronics,303,2020-02-13 13:00:00,225.2586034407185,PayPal,1.0,Excellent,1717.991534023263,24,No,No,New,In-store,1
16490,John,60.0,Female,Houston,Electronics,655,2020-02-13 14:00:00,375.5802567207176,Bank Transfer,3.0,Excellent,2745.501584615417,90,Yes,No,VIP,In-store,0
13600,Eve,67.0,Other,New York,Home Appliances,255,2020-02-13 15:00:00,,Bank Transfer,1.0,,,62,Yes,No,Regular,Online,0
16783,Charlie,18.0,Female,Chicago,Home Appliances,101,2020-02-13 16:00:00,191.8217200537304,Cash,5.0,Good,2028.565652525115,27,No,No,New,Both,0
19146,Bob,52.0,Other,Los Angeles,Toys,456,2020-02-13 17:00:00,320.7717194186712,Bank Transfer,4.0,,4644.549133024258,86,No,No,VIP,Online,0
14971,Charlie,49.0,Female,New York,Home Appliances,924,2020-02-13 18:00:00,18.89740314746863,Bank Transfer,1.0,,208.1835386908496,43,No,No,Regular,Online,0
11205,Alice,53.0,Male,New York,Electronics,668,2020-02-13 19:00:00,364.0060420660874,Credit Card,5.0,Bad,3422.497110524647,67,Yes,No,Regular,In-store,0
11990,Bob,30.0,Male,San Francisco,Books,901,2020-02-13 20:00:00,419.4123956214017,Bank Transfer,5.0,Good,2167.597977472251,50,Yes,No,Regular,Online,0
15299,Eve,23.0,Female,San Francisco,Books,157,2020-02-13 21:00:00,205.5794139360362,Cash,5.0,Bad,1128.317298090731,90,No,No,VIP,In-store,0
13572,Bob,31.0,Female,San Francisco,Clothing,353,2020-02-13 22:00:00,229.4917844168105,Bank Transfer,3.0,Average,2224.403237531998,90,No,No,VIP,Online,0
15975,Charlie,54.0,Other,Los Angeles,Clothing,279,2020-02-13 23:00:00,427.1282839861002,Cash,2.0,,3060.545292067251,7,No,No,New,Online,1
16320,John,65.0,Male,Chicago,Home Appliances,592,2020-02-14 00:00:00,390.0707713097564,PayPal,1.0,Average,2332.814136889052,7,No,No,New,Online,1
14380,Bob,32.0,Other,Chicago,Books,768,2020-02-14 01:00:00,151.1932496263537,Bank Transfer,2.0,Excellent,1817.631050974721,50,Yes,No,Regular,Online,0
14757,Eve,64.0,Female,Chicago,Electronics,134,2020-02-14 02:00:00,168.7482922151541,Bank Transfer,5.0,Excellent,1515.649925386989,14,No,No,New,In-store,1
12713,Alice,21.0,Female,Los Angeles,Electronics,174,2020-02-14 03:00:00,342.6503338713924,Bank Transfer,2.0,Average,3711.992235323126,74,No,No,Regular,Online,0
15588,John,57.0,Other,Los Angeles,Electronics,388,2020-02-14 04:00:00,285.967065299599,PayPal,5.0,Average,2700.744524736604,22,No,Yes,New,In-store,1
10966,Alice,33.0,Female,San Francisco,Home Appliances,470,2020-02-14 05:00:00,,Credit Card,5.0,Excellent,,27,No,Yes,New,Online,1
14944,Bob,45.0,Male,New York,Home Appliances,686,2020-02-14 06:00:00,,Bank Transfer,,Good,,46,Yes,No,Regular,Online,0
13432,Charlie,33.0,Other,Houston,Toys,428,2020-02-14 07:00:00,450.9918056705405,Cash,4.0,,4419.819847571635,58,No,Yes,Regular,In-store,1
10688,Charlie,21.0,Male,Houston,Electronics,689,2020-02-14 08:00:00,347.2054739939091,Credit Card,2.0,,4796.212973546651,83,Yes,No,VIP,Both,0
14243,Eve,62.0,Male,New York,Electronics,866,2020-02-14 09:00:00,493.1274156659046,Credit Card,1.0,,5452.211899510482,80,No,No,Regular,Online,0
13701,Charlie,43.0,Male,San Francisco,Home Appliances,876,2020-02-14 10:00:00,385.836139690577,Credit Card,2.0,,3900.136285308445,55,Yes,No,Regular,Online,0
18533,John,45.0,Other,New York,Home Appliances,403,2020-02-14 11:00:00,,Bank Transfer,1.0,Bad,,11,Yes,No,New,Online,1
15182,Charlie,49.0,Female,New York,Toys,678,2020-02-14 12:00:00,115.932401196533,PayPal,2.0,Bad,1144.97804881787,29,No,No,New,In-store,0
19916,Eve,62.0,Male,Houston,Toys,320,2020-02-14 13:00:00,388.0275886602936,PayPal,3.0,Average,5161.210096538501,91,Yes,No,VIP,In-store,0
16704,Bob,19.0,Male,San Francisco,Clothing,263,2020-02-14 14:00:00,19.90658487242074,Bank Transfer,3.0,,111.616461971329,55,No,Yes,Regular,Online,1
14422,Bob,48.0,Male,Los Angeles,Books,579,2020-02-14 15:00:00,338.6724106386516,Cash,1.0,Good,2156.38556032485,98,Yes,No,VIP,Online,0
19984,Charlie,20.0,Female,Houston,Electronics,554,2020-02-14 16:00:00,,Cash,4.0,,,53,No,No,Regular,Online,0
11759,Alice,25.0,Female,Los Angeles,Electronics,474,2020-02-14 17:00:00,,Cash,1.0,,,50,No,No,Regular,Both,0
19181,Bob,41.0,Other,San Francisco,Toys,319,2020-02-14 18:00:00,432.5781326236137,Bank Transfer,2.0,,4358.223675780678,76,No,Yes,Regular,Both,1
12482,Charlie,32.0,Female,New York,Toys,783,2020-02-14 19:00:00,428.59116940219,PayPal,,Good,2927.538431481698,29,No,No,New,In-store,0
18058,Eve,60.0,Other,Chicago,Clothing,353,2020-02-14 20:00:00,20.92783540033535,Bank Transfer,3.0,,147.7947677345535,62,No,No,Regular,In-store,0
10951,Charlie,48.0,Other,Chicago,Books,821,2020-02-14 21:00:00,308.6575100002212,PayPal,5.0,Excellent,2174.465996611433,86,No,No,VIP,Online,0
18914,Bob,26.0,Other,San Francisco,Clothing,287,2020-02-14 22:00:00,190.2377899172686,Credit Card,3.0,Bad,1313.52917758262,48,No,No,Regular,Both,0
12079,Eve,56.0,Other,Chicago,Books,290,2020-02-14 23:00:00,213.6738907352201,Bank Transfer,2.0,,2330.748586584902,27,No,No,New,Online,0
12717,Charlie,62.0,Other,Los Angeles,Electronics,488,2020-02-15 00:00:00,417.6999622172002,PayPal,3.0,Excellent,5399.732932254702,58,No,No,Regular,In-store,0
14524,John,19.0,Male,Chicago,Clothing,314,2020-02-15 01:00:00,161.8214880485623,Credit Card,1.0,Good,1057.895575822063,85,No,No,VIP,In-store,0
19692,Eve,25.0,Female,San Francisco,Toys,474,2020-02-15 02:00:00,472.0939172124339,Credit Card,,,4760.699368165937,36,No,Yes,New,Online,1
18477,John,24.0,Male,San Francisco,Clothing,185,2020-02-15 03:00:00,98.02057492234897,Bank Transfer,5.0,,895.3018733228082,94,Yes,Yes,VIP,Both,1
17311,Alice,,Other,Los Angeles,Clothing,573,2020-02-15 04:00:00,334.7339874504071,PayPal,2.0,Good,3951.230774553809,41,Yes,No,Regular,Online,0
17186,,68.0,Female,Chicago,Electronics,717,2020-02-15 05:00:00,339.3314828367447,Credit Card,5.0,Bad,4269.611585048779,8,No,Yes,New,Online,1
12065,John,56.0,Male,Chicago,Toys,943,2020-02-15 06:00:00,,Bank Transfer,2.0,Average,,20,No,Yes,New,Both,1
10768,Bob,59.0,Male,New York,Toys,907,2020-02-15 07:00:00,169.127798393929,Credit Card,4.0,,1648.864364508176,38,No,No,New,Online,0
15490,Bob,33.0,Other,Houston,Home Appliances,630,2020-02-15 08:00:00,419.0512613641708,Cash,1.0,Average,5131.088933297416,99,Yes,No,VIP,Both,0
16645,Alice,52.0,Male,San Francisco,Home Appliances,146,2020-02-15 09:00:00,383.2845749279267,Bank Transfer,3.0,,5511.81283741995,25,No,Yes,New,Online,1
15083,Eve,,Male,New York,Home Appliances,164,2020-02-15 10:00:00,171.2569813542322,Credit Card,3.0,,2185.31043910737,74,No,No,Regular,Online,0
15232,Eve,27.0,Male,San Francisco,Electronics,574,2020-02-15 11:00:00,271.6387079981176,Bank Transfer,,,3314.651292514585,79,No,Yes,Regular,Online,1
15797,Eve,55.0,Male,New York,Clothing,245,2020-02-15 12:00:00,,Bank Transfer,4.0,Good,,17,No,Yes,New,In-store,1
19138,Alice,35.0,Male,Houston,Toys,897,2020-02-15 13:00:00,,PayPal,1.0,,,72,No,No,Regular,In-store,0
14926,Eve,67.0,Other,New York,Toys,481,2020-02-15 14:00:00,248.0520738415956,PayPal,5.0,,3038.475587471853,8,No,Yes,New,Both,1
16016,Bob,22.0,Other,San Francisco,Clothing,165,2020-02-15 15:00:00,52.12713028681368,Credit Card,5.0,Bad,485.1037743660147,85,No,Yes,VIP,In-store,1
13335,John,46.0,Male,Chicago,Toys,616,2020-02-15 16:00:00,423.2328538970494,Bank Transfer,1.0,,5373.763624901196,83,No,No,VIP,In-store,0
18038,Bob,56.0,Other,San Francisco,Clothing,192,2020-02-15 17:00:00,,Bank Transfer,1.0,,,19,Yes,No,New,Online,1
14873,Bob,51.0,Other,Los Angeles,Electronics,964,2020-02-15 18:00:00,472.3804986177624,Cash,3.0,Good,3148.877202381928,82,No,No,VIP,In-store,0
11481,John,60.0,Female,Los Angeles,Electronics,525,2020-02-15 19:00:00,,Bank Transfer,5.0,Average,,91,No,No,VIP,Both,0
16305,Bob,62.0,Male,Los Angeles,Electronics,567,2020-02-15 20:00:00,470.796672408471,PayPal,1.0,Good,4923.116801361696,17,No,No,New,In-store,1
13451,Alice,40.0,Other,Los Angeles,Clothing,193,2020-02-15 21:00:00,281.7111522885729,Bank Transfer,5.0,,2377.342597795859,87,Yes,Yes,VIP,In-store,1
10054,John,22.0,Other,Houston,Clothing,717,2020-02-15 22:00:00,304.107119420365,PayPal,1.0,Average,1635.092188104462,93,Yes,No,VIP,In-store,0
17643,Bob,47.0,Male,Chicago,Books,232,2020-02-15 23:00:00,488.7158167668678,Cash,2.0,,4320.215462258697,22,Yes,No,New,In-store,1
13462,Charlie,,Female,Chicago,Toys,533,2020-02-16 00:00:00,324.6432819634876,Credit Card,3.0,Average,2036.511347896155,14,No,No,New,Online,1
10832,Bob,63.0,Male,San Francisco,Toys,440,2020-02-16 01:00:00,25.08541874176584,PayPal,1.0,Good,293.1854315230137,6,No,No,New,Online,1
15954,Alice,61.0,Female,New York,Books,413,2020-02-16 02:00:00,364.6633605489564,Credit Card,,Excellent,3678.379953456466,41,No,Yes,Regular,Online,1
18519,Eve,21.0,Male,San Francisco,Books,690,2020-02-16 03:00:00,453.6796591473337,Credit Card,1.0,Good,6314.578100001357,18,No,No,New,In-store,1
17221,Bob,46.0,Male,San Francisco,Electronics,311,2020-02-16 04:00:00,399.8343223992201,Credit Card,,Good,2885.574114473692,91,Yes,No,VIP,Online,0
13310,Eve,40.0,Male,San Francisco,Books,619,2020-02-16 05:00:00,,Credit Card,4.0,Excellent,,1,No,No,New,Online,1
13300,Charlie,23.0,Male,San Francisco,Clothing,258,2020-02-16 06:00:00,338.938721415823,PayPal,4.0,,2277.688402137914,64,No,No,Regular,Both,0
16722,Bob,49.0,Female,Chicago,Home Appliances,367,2020-02-16 07:00:00,495.1939767333191,Cash,1.0,,5945.23222139264,89,Yes,No,VIP,In-store,0
17218,John,59.0,Female,New York,Clothing,760,2020-02-16 08:00:00,54.42442336957578,Bank Transfer,2.0,Bad,791.5075236841939,52,Yes,No,Regular,In-store,0
17776,Eve,35.0,Other,San Francisco,Books,961,2020-02-16 09:00:00,336.9499660302874,PayPal,4.0,,2097.782310584768,6,Yes,No,New,Online,1
13675,Charlie,32.0,Male,Chicago,Toys,702,2020-02-16 10:00:00,148.864870339591,Cash,3.0,,1585.384986186793,10,No,No,New,Online,1
13054,John,57.0,Female,San Francisco,Clothing,847,2020-02-16 11:00:00,323.6442943272233,Bank Transfer,3.0,Good,2740.064086535012,88,No,No,VIP,Both,0
17970,John,49.0,Female,Los Angeles,Toys,573,2020-02-16 12:00:00,307.73555218313,Credit Card,5.0,,1556.596314363257,67,No,No,Regular,Online,0
12143,John,26.0,Female,San Francisco,Clothing,900,2020-02-16 13:00:00,85.19384773299942,Bank Transfer,5.0,Excellent,1000.777265044625,31,Yes,No,New,Online,0
15207,John,54.0,Male,San Francisco,Toys,509,2020-02-16 14:00:00,,Bank Transfer,2.0,Good,,67,No,No,Regular,Online,0
19503,Bob,27.0,Other,Houston,Clothing,573,2020-02-16 15:00:00,314.5984932411746,Cash,4.0,,4052.914528958983,78,Yes,No,Regular,In-store,0
12538,Bob,37.0,Female,Los Angeles,Toys,455,2020-02-16 16:00:00,72.83267417884932,Bank Transfer,3.0,Bad,479.23814669193,79,No,No,Regular,Online,0
14547,Bob,23.0,Male,New York,Home Appliances,779,2020-02-16 17:00:00,139.9386288138582,Credit Card,3.0,,1782.513535578384,59,No,No,Regular,In-store,0
15619,Charlie,65.0,Female,San Francisco,Electronics,292,2020-02-16 18:00:00,,PayPal,2.0,Average,,52,No,Yes,Regular,Online,1
18356,Charlie,20.0,Female,New York,Clothing,798,2020-02-16 19:00:00,170.2748379408029,PayPal,4.0,,1628.662452253277,3,Yes,No,New,In-store,1
16612,Charlie,59.0,Other,Los Angeles,Home Appliances,370,2020-02-16 20:00:00,249.1494765721348,Cash,2.0,,2306.259217166417,24,No,No,New,Online,1
15005,Alice,28.0,Female,San Francisco,Electronics,213,2020-02-16 21:00:00,471.1587642214618,Credit Card,1.0,Good,6351.10379704449,87,Yes,No,VIP,Online,0
10822,Charlie,60.0,Female,Houston,Clothing,996,2020-02-16 22:00:00,121.3030535301037,Credit Card,3.0,Average,1686.404953928432,100,No,No,VIP,In-store,0
10943,Bob,34.0,Male,Chicago,Home Appliances,622,2020-02-16 23:00:00,200.9167485054251,Bank Transfer,,,2253.035250823455,56,Yes,No,Regular,Online,0
16150,Bob,49.0,Male,Houston,Home Appliances,154,2020-02-17 00:00:00,307.1643100163374,Cash,2.0,Good,2931.045795099882,51,Yes,Yes,Regular,Online,1
14425,Alice,21.0,Other,Houston,Home Appliances,869,2020-02-17 01:00:00,380.1160754569464,Credit Card,1.0,Bad,5256.354720161487,56,Yes,Yes,Regular,Online,1
18966,Alice,21.0,Male,Chicago,Books,164,2020-02-17 02:00:00,451.8101594892255,Credit Card,5.0,Bad,4888.643704477756,30,No,No,New,In-store,0
12198,Charlie,34.0,Male,Chicago,Toys,783,2020-02-17 03:00:00,458.5817639110224,Credit Card,3.0,,5360.996889958075,17,No,No,New,Online,1
14242,Eve,58.0,Other,Chicago,Electronics,371,2020-02-17 04:00:00,390.5536364425852,PayPal,2.0,Good,5741.491859419782,66,No,No,Regular,Online,0
13695,Alice,36.0,Female,San Francisco,Toys,601,2020-02-17 05:00:00,121.8821099307221,PayPal,3.0,Average,680.7705054593379,58,Yes,No,Regular,Online,0
13452,John,22.0,Other,New York,Toys,761,2020-02-17 06:00:00,22.15657172085724,PayPal,5.0,Excellent,272.5284943922803,67,Yes,Yes,Regular,Online,1
19106,Bob,49.0,Male,New York,Toys,461,2020-02-17 07:00:00,198.0492258742557,Bank Transfer,2.0,Average,2820.522331160969,81,No,No,VIP,In-store,0
11308,John,39.0,Other,Chicago,Home Appliances,245,2020-02-17 08:00:00,79.35893698403343,Bank Transfer,1.0,Excellent,1098.415477100705,87,Yes,No,VIP,Both,0
14177,Bob,23.0,Female,Houston,Toys,308,2020-02-17 09:00:00,358.0899472447661,Bank Transfer,3.0,,2441.589653783606,22,No,No,New,Online,1
18705,,52.0,Other,Los Angeles,Books,385,2020-02-17 10:00:00,333.9539875446012,Credit Card,1.0,,2037.34796798143,50,Yes,No,Regular,Online,0
16852,Alice,39.0,Male,Chicago,Clothing,109,2020-02-17 11:00:00,31.54610439451287,PayPal,5.0,Average,330.338578046218,54,No,Yes,Regular,Online,1
16035,,18.0,Male,Houston,Home Appliances,838,2020-02-17 12:00:00,419.930951774166,Credit Card,5.0,,6070.220896139357,77,No,No,Regular,Both,0
13594,John,37.0,Other,Houston,Electronics,285,2020-02-17 13:00:00,131.8842004826793,Credit Card,3.0,Excellent,1198.407109594036,72,No,No,Regular,In-store,0
14841,Bob,39.0,Female,San Francisco,Clothing,673,2020-02-17 14:00:00,221.7912669906107,Cash,5.0,Average,2959.271424293609,22,No,No,New,Online,1
11409,John,,Other,San Francisco,Clothing,696,2020-02-17 15:00:00,337.2875303733138,Credit Card,4.0,Bad,4503.003422488443,19,No,Yes,New,Online,1
14566,Eve,28.0,Female,New York,Clothing,563,2020-02-17 16:00:00,220.4152055576041,Bank Transfer,3.0,Excellent,3011.030792956143,43,No,No,Regular,Online,0
14491,John,30.0,Female,New York,Toys,233,2020-02-17 17:00:00,226.2310233719723,PayPal,4.0,Bad,3293.54657164763,15,Yes,No,New,In-store,1
11555,Charlie,59.0,Other,Los Angeles,Toys,934,2020-02-17 18:00:00,42.15771771451278,PayPal,5.0,Bad,326.0504014564466,10,Yes,No,New,Both,1
10804,John,20.0,Female,Los Angeles,Home Appliances,908,2020-02-17 19:00:00,206.7073391374019,Credit Card,3.0,,2671.304027350091,49,No,Yes,Regular,Online,1
11279,Charlie,26.0,Male,Los Angeles,Toys,270,2020-02-17 20:00:00,,Bank Transfer,4.0,,,34,No,No,New,Online,0
17083,Charlie,29.0,Other,Los Angeles,Toys,312,2020-02-17 21:00:00,458.4364052214329,Bank Transfer,5.0,Average,5566.437615971768,50,No,No,Regular,In-store,0
15986,Charlie,40.0,Female,Houston,Toys,629,2020-02-17 22:00:00,212.6135971610522,Bank Transfer,2.0,Excellent,2000.334006654418,28,No,Yes,New,Online,1
15619,Eve,31.0,Male,Houston,Home Appliances,925,2020-02-17 23:00:00,217.5570551707486,PayPal,2.0,Excellent,1120.963934791618,52,No,No,Regular,Both,0
11387,John,50.0,Other,New York,Home Appliances,601,2020-02-18 00:00:00,354.2872820985895,Bank Transfer,1.0,,2064.073579223161,85,Yes,No,VIP,Online,0
12679,John,35.0,Male,San Francisco,Books,671,2020-02-18 01:00:00,471.9582805415855,Bank Transfer,2.0,,6998.060328979381,62,Yes,No,Regular,Online,0
12106,Eve,66.0,Male,San Francisco,Books,699,2020-02-18 02:00:00,140.8598607172865,Credit Card,4.0,Bad,1672.445219055614,23,No,No,New,Both,1
18173,Bob,58.0,Male,Chicago,Books,126,2020-02-18 03:00:00,225.670661203589,Cash,2.0,,2918.113797456052,54,No,No,Regular,Both,0
14223,Alice,26.0,Female,Houston,Books,167,2020-02-18 04:00:00,400.0268893406276,Bank Transfer,3.0,Average,2452.999254840778,78,Yes,Yes,Regular,Both,1
14831,John,,Other,Los Angeles,Clothing,889,2020-02-18 05:00:00,308.7498489932789,Credit Card,3.0,,1777.067630000349,53,No,No,Regular,Online,0
12768,,27.0,Other,Los Angeles,Clothing,507,2020-02-18 06:00:00,64.18730854233782,Credit Card,3.0,,458.3835857224025,90,No,No,VIP,In-store,0
13186,Eve,36.0,Female,Chicago,Books,651,2020-02-18 07:00:00,317.5890404255102,Bank Transfer,2.0,Bad,1666.675081629714,74,Yes,No,Regular,Online,0
12573,Bob,64.0,Other,San Francisco,Books,208,2020-02-18 08:00:00,101.5056794526902,Cash,2.0,,985.4461327084099,52,No,No,Regular,Online,0
12599,Bob,22.0,Male,Los Angeles,Electronics,173,2020-02-18 09:00:00,260.005807698418,PayPal,1.0,,1495.7855330966,99,No,No,VIP,Online,0
14033,Bob,64.0,Other,San Francisco,Clothing,677,2020-02-18 10:00:00,269.2606011536149,Cash,5.0,Bad,1451.98052663547,95,No,No,VIP,In-store,0
18428,Eve,69.0,Female,Chicago,Electronics,779,2020-02-18 11:00:00,439.3396474902426,Bank Transfer,1.0,Good,2297.863699653336,78,No,No,Regular,Online,0
11304,Charlie,40.0,Male,San Francisco,Electronics,361,2020-02-18 12:00:00,,Cash,4.0,Excellent,,26,No,No,New,Online,1
17368,Charlie,47.0,Female,San Francisco,Toys,467,2020-02-18 13:00:00,146.9267868955882,Credit Card,3.0,,1656.11073470332,53,No,No,Regular,In-store,0
15877,Alice,42.0,Male,San Francisco,Home Appliances,885,2020-02-18 14:00:00,123.1735106258555,Credit Card,2.0,,1500.486320097766,81,Yes,No,VIP,Both,0
11301,Charlie,45.0,Male,Los Angeles,Clothing,948,2020-02-18 15:00:00,,Cash,5.0,,,98,No,No,VIP,In-store,0
12541,Charlie,51.0,Other,New York,Books,969,2020-02-18 16:00:00,93.79531866493191,PayPal,5.0,Good,670.842631161875,22,Yes,No,New,In-store,1
12051,Bob,62.0,Male,Houston,Books,336,2020-02-18 17:00:00,218.6755948327404,Cash,2.0,Average,1836.11147179204,61,No,No,Regular,Online,0
16809,Bob,65.0,Female,San Francisco,Home Appliances,826,2020-02-18 18:00:00,101.714826314204,Bank Transfer,1.0,,865.5414064862341,30,No,Yes,New,Online,1
18633,Alice,,Other,San Francisco,Clothing,465,2020-02-18 19:00:00,388.9189796560439,PayPal,5.0,Bad,4704.729818696576,75,No,No,Regular,Both,0
18996,John,42.0,Female,San Francisco,Books,385,2020-02-18 20:00:00,242.4425935875633,Cash,1.0,,1421.357122633088,35,No,Yes,New,Both,1
10074,Alice,27.0,Male,New York,Books,477,2020-02-18 21:00:00,182.0604083728379,Cash,2.0,Average,1726.302405970604,87,Yes,No,VIP,Online,0
16981,Alice,31.0,Female,Chicago,Toys,760,2020-02-18 22:00:00,186.9388239069687,PayPal,1.0,,1097.34969362881,24,No,No,New,Both,1
15475,Eve,59.0,Female,Los Angeles,Electronics,929,2020-02-18 23:00:00,427.5849612942599,Cash,3.0,Excellent,5607.395043148542,94,No,No,VIP,Online,0
18232,,63.0,Male,New York,Books,475,2020-02-19 00:00:00,281.3492376042747,Bank Transfer,,,2090.90917760832,87,Yes,No,VIP,Both,0
17184,Alice,47.0,Other,San Francisco,Clothing,718,2020-02-19 01:00:00,361.7552470543192,Credit Card,2.0,,4223.992911308708,87,No,No,VIP,Both,0
15796,Alice,58.0,Female,New York,Home Appliances,752,2020-02-19 02:00:00,449.5488729628354,Bank Transfer,5.0,Good,6273.411225933506,75,Yes,No,Regular,In-store,0
17141,Alice,42.0,Male,New York,Toys,175,2020-02-19 03:00:00,451.8534212599146,Cash,5.0,Average,2795.916968402566,95,Yes,No,VIP,Online,0
11622,Charlie,31.0,Other,New York,Clothing,108,2020-02-19 04:00:00,170.9694366255529,Credit Card,5.0,,2472.403681404796,88,Yes,No,VIP,Online,0
